Orthogroup	Total	protein_mansoni	resultado_dme
OG0003339	2	6183.Smp_147140.1	AAF58153.2
OG0003340	2	6183.Smp_147230.1	NP_608782.1
OG0003341	2	6183.Smp_147240.1	AAF51327.2
OG0003342	2	6183.Smp_147250.2	NP_609207.1
OG0003343	2	6183.Smp_147260.1	AAF52029.5
OG0003344	2	6183.Smp_147300.1	AAF49171.2
OG0003345	2	6183.Smp_147360.1	P25991.2
OG0003346	2	6183.Smp_147390.1	NP_525085.3
OG0003347	2	6183.Smp_147400.1	AAF47053.2
OG0003348	2	6183.Smp_147460.1	AAF57052.1
OG0003350	2	6183.Smp_147560.1	AAF51667.2
OG0003351	2	6183.Smp_147570.1	NP_610097.2
OG0003352	2	6183.Smp_147600.1	AAD34752.1
OG0003353	2	6183.Smp_147620.1	NP_609449.1
OG0003354	2	6183.Smp_147650.1	NP_476930.1
OG0003356	2	6183.Smp_147790.1	AAF54533.3
OG0003357	2	6183.Smp_147840.1	AAF48832.3
OG0003358	2	6183.Smp_147870.1	NP_609870.1
OG0003359	2	6183.Smp_147930.1	AAF50834.2
OG0003360	2	6183.Smp_147940.2	NP_610359.2
OG0003361	2	6183.Smp_148010.1	AAF50680.1
OG0003363	2	6183.Smp_148050.1	AAF56434.2
OG0003364	2	6183.Smp_148060.1	NP_611022.2
OG0003365	2	6183.Smp_148070.1	CAB44701.1
OG0003366	2	6183.Smp_148120.1	NP_611557.2
OG0003367	2	6183.Smp_148150.1	AAF45452.1
OG0003368	2	6183.Smp_148230.1	NP_477118.1
OG0003369	2	6183.Smp_148250.1	AAF55654.3
OG0003370	2	6183.Smp_148400.1	NP_610491.4
OG0003371	2	6183.Smp_148410.1	AAF54180.1
OG0003372	2	6183.Smp_148440.1	AAF50037.2
OG0003373	2	6183.Smp_148450.1	AAF52614.1
OG0003374	2	6183.Smp_148460.1	AAF56543.3
OG0003375	2	6183.Smp_148480.1	Q9V726.1
OG0003376	2	6183.Smp_148540.1	NP_609847.1
OG0003378	2	6183.Smp_148650.1	AAF47687.1
OG0003379	2	6183.Smp_148660.1	AAF48298.1
OG0003380	2	6183.Smp_148670.1	AAF48410.1
OG0003381	2	6183.Smp_148720.1	NP_608565.1
OG0003382	2	6183.Smp_148790.1	NP_476618.1
OG0003383	2	6183.Smp_148800.1	NP_477217.1
OG0003384	2	6183.Smp_148920.1	Q9VDT6.1
OG0003385	2	6183.Smp_148930.1	Q05344.2
OG0003386	2	6183.Smp_148940.1	AAF46292.2
OG0003387	2	6183.Smp_148970.1	NP_610915.2
OG0003388	2	6183.Smp_148990.1	AAF52455.2
OG0003389	2	6183.Smp_149020.1	NP_477082.1
OG0003390	2	6183.Smp_149040.1	Q9W391.2
OG0003391	2	6183.Smp_149050.2	AAF53149.1
OG0003392	2	6183.Smp_149070.1	AAF55292.2
OG0003393	2	6183.Smp_149080.1	AAF51167.1
OG0003394	2	6183.Smp_149120.1	Q24168.2
OG0003395	2	6183.Smp_149130.1	NP_523385.1
OG0003396	2	6183.Smp_149220.1	AAF59338.1
OG0003397	2	6183.Smp_149260.1	AAF47458.2
OG0003399	2	6183.Smp_149320.1	AAF54654.1
OG0003400	2	6183.Smp_149360.1	AAF50270.3
OG0003401	2	6183.Smp_149430.1	NP_477283.1
OG0003402	2	6183.Smp_149440.1	AAF56222.2
OG0003403	2	6183.Smp_149450.1	NP_572950.2
OG0003404	2	6183.Smp_149540.1	NP_609736.1
OG0003405	2	6183.Smp_149740.1	AAF45520.2
OG0003406	2	6183.Smp_149790.1	AAF54299.2
OG0003408	2	6183.Smp_149900.1	AAF54292.2
OG0003409	2	6183.Smp_149950.1	AAF54069.1
OG0003410	2	6183.Smp_149960.1	NP_611114.1
OG0003411	2	6183.Smp_149980.1	AAF55135.5
OG0003412	2	6183.Smp_150040.2	NP_511044.1
OG0003413	2	6183.Smp_150050.1	AAF51710.1
OG0003414	2	6183.Smp_150080.1	P16371.3
OG0003415	2	6183.Smp_150160.1	NP_524894.1
OG0003416	2	6183.Smp_150200.1	CAA64537.1
OG0003417	2	6183.Smp_150220.2	AAF51430.1
OG0003418	2	6183.Smp_150260.1	AAF47198.2
OG0003419	2	6183.Smp_150360.1	AAF54431.2
OG0003420	2	6183.Smp_150380.1	AAF50568.1
OG0003421	2	6183.Smp_150450.1	AAF57288.3
OG0003422	2	6183.Smp_150520.1	AAF55583.2
OG0003423	2	6183.Smp_150560.1	AAF49051.1
OG0003425	2	6183.Smp_150610.1	AAF47568.1
OG0003426	2	6183.Smp_150630.1	NP_477140.1
OG0003427	2	6183.Smp_150660.1	NP_570014.3
OG0003428	2	6183.Smp_150680.1	AAF49293.1
OG0003429	2	6183.Smp_150690.1	AAF50751.1
OG0003430	2	6183.Smp_150840.2	NP_610573.1
OG0003431	2	6183.Smp_150850.2	NP_611966.3
OG0003432	2	6183.Smp_150890.1	NP_477374.1
OG0003433	2	6183.Smp_150960.1	AAF55140.1
OG0003434	2	6183.Smp_150980.1	AAF55173.1
OG0003435	2	6183.Smp_151030.1	NP_523396.1
OG0003436	2	6183.Smp_151040.1	AAF36977.1
OG0003437	2	6183.Smp_151050.1	AAF55007.3
OG0003438	2	6183.Smp_151070.1	AAF34689.1
OG0003440	2	6183.Smp_151190.1	NP_609246.1
OG0003441	2	6183.Smp_151280.1	AAF49621.2
OG0003442	2	6183.Smp_151380.1	AAF48455.1
OG0003443	2	6183.Smp_151420.1	AAF57264.3
OG0003444	2	6183.Smp_151510.1	NP_569873.1
OG0003445	2	6183.Smp_151520.1	NP_572355.1
OG0003446	2	6183.Smp_151650.1	AAF50050.2
OG0003447	2	6183.Smp_151690.1	NP_609747.1
OG0003448	2	6183.Smp_151720.1	XP_081974.1
OG0003449	2	6183.Smp_151780.1	AAF49178.2
OG0003451	2	6183.Smp_151860.1	AAF52015.2
OG0003452	2	6183.Smp_152000.1	AAF55858.2
OG0003455	2	6183.Smp_152140.1	NP_572901.1
OG0003457	2	6183.Smp_152230.1	AAD34769.1
OG0003458	2	6183.Smp_152260.1	AAF51541.3
OG0003460	2	6183.Smp_152330.1	NP_476977.1
OG0003461	2	6183.Smp_152370.1	AAF49920.1
OG0003462	2	6183.Smp_152400.1	NP_611862.1
OG0003463	2	6183.Smp_152430.1	AAF59355.3
OG0003464	2	6183.Smp_152440.1	AAF51719.1
OG0003465	2	6183.Smp_152510.1	AAF58671.2
OG0003466	2	6183.Smp_152570.1	AAF45734.1
OG0003467	2	6183.Smp_152650.1	AAF55259.3
OG0003469	2	6183.Smp_152690.1	NP_611207.1
OG0003470	2	6183.Smp_152730.1	AAF47094.2
OG0003471	2	6183.Smp_152750.1	AAF56891.3
OG0003472	2	6183.Smp_152760.1	AAF55556.1
OG0003473	2	6183.Smp_152800.1	AAF48995.1
OG0003474	2	6183.Smp_152830.1	AAF55829.1
OG0003475	2	6183.Smp_152840.1	AAF53921.2
OG0003476	2	6183.Smp_152860.1	AAF49283.1
OG0003477	2	6183.Smp_152980.1	Q04787
OG0003478	2	6183.Smp_153140.1	AAF54422.5
OG0003479	2	6183.Smp_153150.1	AAF52022.2
OG0003480	2	6183.Smp_153160.1	NP_524312.1
OG0003481	2	6183.Smp_153230.1	AAF48214.2
OG0003482	2	6183.Smp_153250.1	AAF47395.4
OG0003483	2	6183.Smp_153430.1	AAF54156.2
OG0003484	2	6183.Smp_153440.1	AAF48276.2
OG0003485	2	6183.Smp_153460.1	NP_608934.1
OG0003486	2	6183.Smp_153480.1	NP_609887.1
OG0003487	2	6183.Smp_153490.1	NP_608888.2
OG0003488	2	6183.Smp_153520.1	AAF50508.2
OG0003489	2	6183.Smp_153530.1	AAF54425.1
OG0003490	2	6183.Smp_153590.1	NP_608648.1
OG0003491	2	6183.Smp_153610.1	AAF58788.1
OG0003492	2	6183.Smp_153660.1	NP_523355.2
OG0003493	2	6183.Smp_153700.1	AAF49172.1
OG0003494	2	6183.Smp_153720.1	NP_524900.1
OG0003495	2	6183.Smp_153760.2	NP_523706.1
OG0003496	2	6183.Smp_153770.1	NP_525068.1
OG0003497	2	6183.Smp_153820.1	Q9GQN5.2
OG0003498	2	6183.Smp_153840.1	AAF46011.4
OG0003502	2	6183.Smp_153950.1	AAF54637.1
OG0003503	2	6183.Smp_153960.1	NP_524184.1
OG0003504	2	6183.Smp_154110.1	AAF54315.1
OG0003505	2	6183.Smp_154140.1	AAF51752.3
OG0003506	2	6183.Smp_154230.2	AAF53289.2
OG0003507	2	6183.Smp_154270.1	AAF49102.2
OG0003508	2	6183.Smp_154330.1	NP_523785.2
OG0003509	2	6183.Smp_154340.1	AAF53839.2
OG0003510	2	6183.Smp_154420.1	NP_477042.1
OG0003511	2	6183.Smp_154440.1	AAF51744.6
OG0003512	2	6183.Smp_154470.1	NP_477423.1
OG0003513	2	6183.Smp_154580.1	NP_523687.1
OG0003514	2	6183.Smp_154640.1	NP_572530.1
OG0003515	2	6183.Smp_154650.1	AAF49553.2
OG0003516	2	6183.Smp_154690.1	NP_525041.1
OG0003517	2	6183.Smp_154730.1	AAF49366.3
OG0003518	2	6183.Smp_154850.1	AAF52526.1
OG0003519	2	6183.Smp_154950.1	AAF57903.1
OG0003520	2	6183.Smp_154980.1	NP_610095.1
OG0003521	2	6183.Smp_155040.1	NP_611607.2
OG0003522	2	6183.Smp_155060.2	P53997.2
OG0003524	2	6183.Smp_155250.1	NP_524596.1
OG0003525	2	6183.Smp_155480.1	NP_525106.2
OG0003526	2	6183.Smp_155500.1	NP_524333.1
OG0003527	2	6183.Smp_155700.1	AAF52190.2
OG0003528	2	6183.Smp_155740.1	AAF57362.1
OG0003529	2	6183.Smp_155750.1	AAF44865.1
OG0003530	2	6183.Smp_155780.1	AAF48098.3
OG0003531	2	6183.Smp_156000.2	AAF58878.4
OG0003532	2	6183.Smp_156060.1	AAF48351.2
OG0003533	2	6183.Smp_156160.1	AAF45693.1
OG0003534	2	6183.Smp_156270.1	AAF57374.1
OG0003535	2	6183.Smp_156450.2	AAF46314.1
OG0003536	2	6183.Smp_156570.1	NP_610200.1
OG0003537	2	6183.Smp_156670.1	NP_511124.1
OG0003538	2	6183.Smp_156780.1	AAF47877.3
OG0003539	2	6183.Smp_156860.1	AAF55788.4
OG0003540	2	6183.Smp_156880.1	NP_608664.2
OG0003541	2	6183.Smp_156890.1	AAF50183.1
OG0003542	2	6183.Smp_156900.1	AAF58083.1
OG0003543	2	6183.Smp_156920.1	AAF55204.2
OG0003544	2	6183.Smp_156950.1	AAF53068.2
OG0003545	2	6183.Smp_156990.1	AAF50197.2
OG0003546	2	6183.Smp_157070.1	NP_608490.1
OG0003547	2	6183.Smp_157080.1	AAF46795.1
OG0003548	2	6183.Smp_157160.1	Q9VSS2.1
OG0003549	2	6183.Smp_157230.1	AAF49373.2
OG0003550	2	6183.Smp_157270.1	AAF52084.1
OG0003551	2	6183.Smp_157290.1	NP_477106.1
OG0003553	2	6183.Smp_157350.1	AAF49878.1
OG0003554	2	6183.Smp_157360.1	AAF57196.2
OG0003555	2	6183.Smp_157410.1	AAF47942.3
OG0003556	2	6183.Smp_157510.1	NP_610928.1
OG0003557	2	6183.Smp_157560.1	NP_570085.1
OG0003558	2	6183.Smp_157710.1	AAF49901.1
OG0003559	2	6183.Smp_157760.1	AAF46791.2
OG0003560	2	6183.Smp_157770.1	AAF47500.2
OG0003561	2	6183.Smp_157820.1	AAF55149.1
OG0003562	2	6183.Smp_157840.1	CAA07279.1
OG0003564	2	6183.Smp_157920.1	NP_608841.1
OG0003565	2	6183.Smp_157930.1	NP_609029.1
OG0003566	2	6183.Smp_157940.1	NP_611177.1
OG0003567	2	6183.Smp_158050.1	NP_536746.1
OG0003568	2	6183.Smp_158130.1	AAF53257.2
OG0003569	2	6183.Smp_158140.1	AAF53813.2
OG0003570	2	6183.Smp_158150.1	NP_608899.1
OG0003571	2	6183.Smp_158160.1	AAF50758.2
OG0003572	2	6183.Smp_158190.1	AAF47516.2
OG0003573	2	6183.Smp_158300.1	AAF59046.2
OG0003574	2	6183.Smp_158370.1	AAF52432.1
OG0003575	2	6183.Smp_158380.1	AAF55639.1
OG0003576	2	6183.Smp_158560.1	AAF47163.1
OG0003577	2	6183.Smp_158580.1	AAF58292.2
OG0003578	2	6183.Smp_158600.1	NP_524494.1
OG0003579	2	6183.Smp_158610.2	AAF55260.3
OG0003580	2	6183.Smp_158640.1	AAF47177.1
OG0003581	2	6183.Smp_158680.1	NP_477030.1
OG0003582	2	6183.Smp_158760.1	AAF55834.3
OG0003583	2	6183.Smp_158820.1	AAF54700.3
OG0003584	2	6183.Smp_158830.1	Q9VFB7.1
OG0003585	2	6183.Smp_158840.1	NP_611851.1
OG0003586	2	6183.Smp_159000.1	AAF46122.2
OG0003587	2	6183.Smp_159100.1	AAF56691.1
OG0003588	2	6183.Smp_159140.1	NP_609293.2
OG0003589	2	6183.Smp_159190.1	AAF45331.1
OG0003590	2	6183.Smp_159340.1	AAF52775.2
OG0003591	2	6183.Smp_159540.1	AAF54520.3
OG0003592	2	6183.Smp_159560.1	P91623.1
OG0003593	2	6183.Smp_159570.1	Q94887.2
OG0003594	2	6183.Smp_159620.1	NP_612008.1
OG0003595	2	6183.Smp_159670.1	NP_569729.1
OG0003596	2	6183.Smp_159690.1	AAF57735.1
OG0003598	2	6183.Smp_159750.1	NP_524905.1
OG0003599	2	6183.Smp_159790.1	AAF57957.3
OG0003601	2	6183.Smp_159870.1	Q9VJZ7.1
OG0003602	2	6183.Smp_159910.1	AAF57554.1
OG0003603	2	6183.Smp_159940.1	AAF48258.2
OG0003604	2	6183.Smp_159990.1	NP_602305.2
OG0003606	2	6183.Smp_160060.1	AAF47740.2
OG0003607	2	6183.Smp_160090.1	AAF50654.1
OG0003608	2	6183.Smp_160140.1	AAF54807.1
OG0003609	2	6183.Smp_160160.1	AAF51413.1
OG0003610	2	6183.Smp_160180.1	AAF46198.2
OG0003611	2	6183.Smp_160190.1	AAF50439.1
OG0003612	2	6183.Smp_160260.1	NP_610314.1
OG0003613	2	6183.Smp_160420.1	AAF57129.1
OG0003615	2	6183.Smp_160460.1	AAF54383.2
OG0003616	2	6183.Smp_160500.1	AAF50523.1
OG0003617	2	6183.Smp_160530.1	CAA15684.1
OG0003618	2	6183.Smp_160580.1	AAF55022.1
OG0003619	2	6183.Smp_160600.1	AAF51946.1
OG0003620	2	6183.Smp_160700.1	AAF56762.2
OG0003622	2	6183.Smp_160740.1	AAF56859.1
OG0003623	2	6183.Smp_160770.1	NP_608996.1
OG0003625	2	6183.Smp_160850.1	AAF58615.1
OG0003626	2	6183.Smp_160860.2.1	AAF51496.1
OG0003627	2	6183.Smp_160950.1	AAF55977.1
OG0003629	2	6183.Smp_161110.1	AAF50366.2
OG0003630	2	6183.Smp_161130.1	AAF53099.1
OG0003631	2	6183.Smp_161140.1	NP_476713.1
OG0003632	2	6183.Smp_161160.1	AAF58246.1
OG0003633	2	6183.Smp_161290.1	AAF56759.1
OG0003634	2	6183.Smp_161350.1	AAF56483.1
OG0003635	2	6183.Smp_161370.1	AAF47676.3
OG0003636	2	6183.Smp_161380.1	NP_476821.1
OG0003637	2	6183.Smp_161400.1	AAF54391.1
OG0003638	2	6183.Smp_161480.1	NP_611095.1
OG0003639	2	6183.Smp_161580.1	AAF48770.1
OG0003640	2	6183.Smp_161590.1	AAF54441.1
OG0003641	2	6183.Smp_161600.1	AAF59408.1
OG0003642	2	6183.Smp_161680.1	NP_609189.2
OG0003643	2	6183.Smp_161730.1	NP_611535.1
OG0003644	2	6183.Smp_161750.1	AAF45428.1
OG0003645	2	6183.Smp_161940.1	AAF50127.2
OG0003646	2	6183.Smp_161960.1	AAF56226.1
OG0003647	2	6183.Smp_161970.1	AAF57918.3
OG0003648	2	6183.Smp_161980.1	XP_081229.1
OG0003649	2	6183.Smp_162000.1	NP_476986.1
OG0003650	2	6183.Smp_162080.1	AAF53988.2
OG0003651	2	6183.Smp_162140.1	XP_082268.1
OG0003652	2	6183.Smp_162210.1	AAF48027.2
OG0003653	2	6183.Smp_162260.1	AAF54050.1
OG0003654	2	6183.Smp_162270.1	AAF53985.1
OG0003655	2	6183.Smp_162280.1	NP_524777.1
OG0003656	2	6183.Smp_162340.1	NP_523369.2
OG0003657	2	6183.Smp_162620.1	AAF50022.2
OG0003658	2	6183.Smp_162630.1	NP_477310.2
OG0003659	2	6183.Smp_162760.1	AAF54628.4
OG0003660	2	6183.Smp_162780.1	NP_524466.1
OG0003661	2	6183.Smp_162880.1	Q9VZS6.2
OG0003662	2	6183.Smp_162890.1	NP_523428.1
OG0003663	2	6183.Smp_162900.1	AAF58423.5
OG0003664	2	6183.Smp_162920.1	AAF59351.3
OG0003665	2	6183.Smp_163040.1	NP_608362.2
OG0003666	2	6183.Smp_163050.1	AAF50434.1
OG0003667	2	6183.Smp_163090.1	NP_476721.1
OG0003668	2	6183.Smp_163100.1	AAF48097.3
OG0003669	2	6183.Smp_163110.1	AAF51814.1
OG0003670	2	6183.Smp_163140.1	AAF57099.3
OG0003672	2	6183.Smp_163180.1	Q9W032.1
OG0003673	2	6183.Smp_163220.1	AAF54727.1
OG0003674	2	6183.Smp_163230.1	AAF57388.1
OG0003675	2	6183.Smp_163250.1	AAF51483.2
OG0003676	2	6183.Smp_163260.1	NP_570023.1
OG0003677	2	6183.Smp_163270.1	AAF56802.2
OG0003678	2	6183.Smp_163290.1	AAF48196.3
OG0003679	2	6183.Smp_163300.1	AAF51960.1
OG0003680	2	6183.Smp_163330.1	AAF54328.2
OG0003681	2	6183.Smp_163420.1	NP_524679.3
OG0003682	2	6183.Smp_163430.1	NP_573252.1
OG0003683	2	6183.Smp_163460.1	NP_609443.1
OG0003684	2	6183.Smp_163510.1	AAF46597.3
OG0003685	2	6183.Smp_163560.1	AAF51962.2
OG0003686	2	6183.Smp_163570.1	AAF59036.2
OG0003687	2	6183.Smp_163580.1	NP_477172.1
OG0003688	2	6183.Smp_163780.1	AAF51739.2
OG0003689	2	6183.Smp_163810.1	NP_524006.1
OG0003690	2	6183.Smp_163830.1	NP_524075.2
OG0003692	2	6183.Smp_163850.1	AAF45376.2
OG0003693	2	6183.Smp_163880.1	NP_572649.1
OG0003695	2	6183.Smp_163960.1	AAF48328.3
OG0003696	2	6183.Smp_164030.1	AAF46508.2
OG0003697	2	6183.Smp_164050.1	AAF51994.4
OG0003698	2	6183.Smp_164120.1	AAF57626.1
OG0003699	2	6183.Smp_164200.1	NP_569847.1
OG0003700	2	6183.Smp_164220.1	AAF54886.2
OG0003701	2	6183.Smp_164430.1	NP_610746.1
OG0003702	2	6183.Smp_164470.1	AAF49211.2
OG0003703	2	6183.Smp_164540.1	NP_609490.1
OG0003704	2	6183.Smp_164610.1	AAF51964.1
OG0003705	2	6183.Smp_164650.1	NP_477014.1
OG0003706	2	6183.Smp_164770.1	AAF46252.2
OG0003707	2	6183.Smp_164780.1	AAL90409.1
OG0003708	2	6183.Smp_164800.1	AAF51652.1
OG0003709	2	6183.Smp_164830.1	AAF47637.2
OG0003710	2	6183.Smp_164930.1	AAF47839.2
OG0003711	2	6183.Smp_164960.1	T13950
OG0003712	2	6183.Smp_165000.1	AAF54122.2
OG0003713	2	6183.Smp_165040.1	AAF54659.1
OG0003714	2	6183.Smp_165330.1	AAF49823.2
OG0003715	2	6183.Smp_165490.1	AAF52567.2
OG0003716	2	6183.Smp_165530.1	AAF49610.2
OG0003717	2	6183.Smp_165550.1	AAF49365.2
OG0003718	2	6183.Smp_165560.1	AAF47170.1
OG0003719	2	6183.Smp_165580.1	AAF50150.1
OG0003720	2	6183.Smp_165620.1	AAF53638.2
OG0003721	2	6183.Smp_165640.1	AAF58646.3
OG0003722	2	6183.Smp_165680.1	AAF54824.2
OG0003723	2	6183.Smp_165700.2	NP_523736.1
OG0003724	2	6183.Smp_165750.1	AAF57668.1
OG0003725	2	6183.Smp_165780.1	AAF51697.3
OG0003726	2	6183.Smp_165830.1	NP_523537.1
OG0003727	2	6183.Smp_165900.1	NP_609566.1
OG0003729	2	6183.Smp_165930.1	AAF50830.2
OG0003730	2	6183.Smp_165960.1	NP_611842.1
OG0003731	2	6183.Smp_165980.1	Q9VD25.1
OG0003732	2	6183.Smp_166040.1	AAF48069.1
OG0003733	2	6183.Smp_166080.2	AAF52593.2
OG0003734	2	6183.Smp_166220.1	AAF50484.2
OG0003735	2	6183.Smp_166240.1	NP_610891.1
OG0003736	2	6183.Smp_166310.1	NP_476712.1
OG0003737	2	6183.Smp_166370.1	AAF49482.1
OG0003738	2	6183.Smp_166380.1	NP_610688.1
OG0003739	2	6183.Smp_166410.1	AAF49103.2
OG0003740	2	6183.Smp_166420.1	AAF53241.3
OG0003741	2	6183.Smp_166430.1	NP_524396.1
OG0003742	2	6183.Smp_166550.1	NP_611790.1
OG0003743	2	6183.Smp_166580.1	NP_477150.1
OG0003744	2	6183.Smp_166680.1	Q9V784.2
OG0003745	2	6183.Smp_166790.1	Q9VAF0.1
OG0003746	2	6183.Smp_166830.1	AAF54183.1
OG0003747	2	6183.Smp_166840.1	NP_476956.3
OG0003748	2	6183.Smp_166910.1	AAF56324.1
OG0003749	2	6183.Smp_166930.1	AAF54194.1
OG0003750	2	6183.Smp_166980.1	NP_523391.3
OG0003751	2	6183.Smp_167150.1	NP_523783.1
OG0003752	2	6183.Smp_167200.1	AAF55289.2
OG0003753	2	6183.Smp_167210.1	AAF52423.4
OG0003754	2	6183.Smp_167220.1	AAF56796.2
OG0003755	2	6183.Smp_167230.1	NP_608348.1
OG0003756	2	6183.Smp_167310.1	AAF57138.2
OG0003757	2	6183.Smp_167330.1	AAF54308.2
OG0003758	2	6183.Smp_167400.1	NP_476650.1
OG0003759	2	6183.Smp_167540.1	AAF58141.2
OG0003760	2	6183.Smp_167550.1	AAF50219.2
OG0003761	2	6183.Smp_167570.1	AAF46749.2
OG0003762	2	6183.Smp_167590.1	NP_608393.1
OG0003763	2	6183.Smp_167630.1	NP_523974.3
OG0003764	2	6183.Smp_167650.1	AAF55465.1
OG0003765	2	6183.Smp_167660.1	AAF49732.1
OG0003766	2	6183.Smp_167690.1	AAF48495.2
OG0003767	2	6183.Smp_167880.1	AAF45674.1
OG0003768	2	6183.Smp_167920.1	AAF56858.2
OG0003769	2	6183.Smp_167950.1	AAF50661.3
OG0003770	2	6183.Smp_168050.1	AAF51022.2
OG0003771	2	6183.Smp_168130.1	AAF47787.1
OG0003772	2	6183.Smp_168160.1	AAF50078.1
OG0003773	2	6183.Smp_168260.1	NP_573040.1
OG0003775	2	6183.Smp_168330.1	AAF49531.2
OG0003776	2	6183.Smp_168340.1	AAF45822.1
OG0003777	2	6183.Smp_168370.1	AAF48943.3
OG0003779	2	6183.Smp_168520.1	AAF51695.2
OG0003780	2	6183.Smp_168600.1	NP_476748.1
OG0003781	2	6183.Smp_168610.1	AAF45913.3
OG0003782	2	6183.Smp_168620.1	AAF46206.1
OG0003783	2	6183.Smp_168660.1	AAF46286.2
OG0003784	2	6183.Smp_168670.1	AAF51082.2
OG0003785	2	6183.Smp_168760.1	AAF53874.1
OG0003786	2	6183.Smp_168800.2	NP_476940.1
OG0003787	2	6183.Smp_168810.1	AAF56638.1
OG0003788	2	6183.Smp_168890.1	NP_609148.1
OG0003790	2	6183.Smp_169030.1	NP_611176.1
OG0003791	2	6183.Smp_169040.1	AAF49181.1
OG0003792	2	6183.Smp_169060.1	AAF49331.1
OG0003793	2	6183.Smp_169130.1	AAF52067.2
OG0003794	2	6183.Smp_169140.1	NP_572495.1
OG0003795	2	6183.Smp_169180.1	AAF52899.1
OG0003796	2	6183.Smp_169280.1	NP_611302.1
OG0003797	2	6183.Smp_169300.1	AAF54162.1
OG0003798	2	6183.Smp_169320.1	XP_080644.1
OG0003799	2	6183.Smp_169330.1	NP_477287.1
OG0003800	2	6183.Smp_169340.1	AAF49111.2
OG0003801	2	6183.Smp_169400.1	AAF47760.1
OG0003802	2	6183.Smp_169520.1	AAF45399.1
OG0003803	2	6183.Smp_169530.1	NP_609685.1
OG0003804	2	6183.Smp_169640.1	NP_610783.1
OG0003805	2	6183.Smp_169690.1	NP_609037.1
OG0003806	2	6183.Smp_169740.1	AAF54229.2
OG0003807	2	6183.Smp_169750.1	NP_524453.1
OG0003808	2	6183.Smp_169770.1	AAF46094.1
OG0003809	2	6183.Smp_169790.1	O96651.2
OG0003810	2	6183.Smp_169870.1	Q9VCR7.2
OG0003812	2	6183.Smp_169930.1	AAF54780.1
OG0003813	2	6183.Smp_169960.1	AAF49810.2
OG0003814	2	6183.Smp_169990.1	AAF49092.1
OG0003815	2	6183.Smp_170110.1	AAF57691.2
OG0003816	2	6183.Smp_170230.1	NP_610003.1
OG0003817	2	6183.Smp_170250.1	AAF54074.3
OG0003818	2	6183.Smp_170340.1	AAF52204.1
OG0003819	2	6183.Smp_170350.1	AAF46469.1
OG0003820	2	6183.Smp_170400.1	AAF52909.2
OG0003821	2	6183.Smp_170440.1	AAF49357.1
OG0003822	2	6183.Smp_170510.1	NP_609389.1
OG0003823	2	6183.Smp_170570.1	AAF56816.1
OG0003824	2	6183.Smp_170590.1	AAF54604.1
OG0003827	2	6183.Smp_170690.1	AAF50820.2
OG0003828	2	6183.Smp_170800.2	NP_611087.1
OG0003829	2	6183.Smp_170910.1	AAF54526.2
OG0003830	2	6183.Smp_170950.1	AAF54268.1
OG0003831	2	6183.Smp_170990.1	NP_476820.1
OG0003832	2	6183.Smp_171020.1	AAF59384.2
OG0003833	2	6183.Smp_171120.1	AAF55859.1
OG0003834	2	6183.Smp_171150.1	AAF58030.1
OG0003835	2	6183.Smp_171160.1	AAF58487.2
OG0003836	2	6183.Smp_171200.1	AAF56961.3
OG0003837	2	6183.Smp_171260.1	AAM11153.1
OG0003838	2	6183.Smp_171270.1	AAF50108.2
OG0003839	2	6183.Smp_171370.1	NP_477218.1
OG0003840	2	6183.Smp_171420.1	AAF59339.2
OG0003841	2	6183.Smp_171570.1	NP_476631.1
OG0003842	2	6183.Smp_171580.1	P05031.4
OG0003843	2	6183.Smp_171590.1	AAF52562.2
OG0003844	2	6183.Smp_171610.1	AAF55450.1
OG0003845	2	6183.Smp_171630.1	NP_608835.1
OG0003846	2	6183.Smp_171650.1	NP_611965.2
OG0003847	2	6183.Smp_171670.1	AAF57446.2
OG0003848	2	6183.Smp_171710.1	NP_610995.1
OG0003849	2	6183.Smp_171740.1	AAF53223.4
OG0003850	2	6183.Smp_171790.1	NP_609821.2
OG0003851	2	6183.Smp_171820.2	AAF46305.3
OG0003852	2	6183.Smp_171830.1	NP_611646.1
OG0003853	2	6183.Smp_171860.1	AAB51251.1
OG0003854	2	6183.Smp_171870.1	AAF47135.2
OG0003855	2	6183.Smp_171880.1	AAF50660.1
OG0003856	2	6183.Smp_171890.1	AAF51158.2
OG0003857	2	6183.Smp_171900.1	NP_608909.1
OG0003858	2	6183.Smp_171920.1	AAF57085.1
OG0003859	2	6183.Smp_172030.1	NP_524220.1
OG0003860	2	6183.Smp_172050.1	NP_609519.1
OG0003861	2	6183.Smp_172090.1	AAF54055.2
OG0003862	2	6183.Smp_172110.1	NP_609792.1
OG0003863	2	6183.Smp_172120.1	AAF55560.4
OG0003864	2	6183.Smp_172130.1	NP_523664.1
OG0003865	2	6183.Smp_172160.1	NP_524240.1
OG0003866	2	6183.Smp_172190.1	NP_609205.1
OG0003867	2	6183.Smp_172220.1	AAF55370.1
OG0003868	2	6183.Smp_172240.1	AAB97094.1
OG0003869	2	6183.Smp_172280.1	AAF52650.2
OG0003870	2	6183.Smp_172300.1	AAF49183.2
OG0003871	2	6183.Smp_172390.1	NP_524389.1
OG0003872	2	6183.Smp_172400.1	AAF50011.1
OG0003873	2	6183.Smp_172460.1	AAF46940.2
OG0003874	2	6183.Smp_172510.1	AAF47301.1
