Orthogroup	kog_cerevisiae_pos_go	kog_droso_pos_go	kog_elegans_pos_go	protein_mansoni
OG0003514			NP_498267.3	6183.Smp_174990.1
OG0003515			NP_499311.2	6183.Smp_126460.1
OG0003516			NP_497788.1	6183.Smp_140080.1
OG0003517			NP_503392.3	6183.Smp_167950.1
OG0003518			NP_500364.2	6183.Smp_193790.1
OG0003519			NP_493066.1, NP_493067.2	
OG0003520			NP_504048.1, NP_506432.1	
OG0003521			NP_496407.1, NP_501272.2	
OG0003522			NP_495511.1, NP_495512.1	
OG0003523			NP_497851.1	6183.Smp_164290.2
OG0003524			NP_506083.1	6183.Smp_157160.1
OG0003525			NP_509174.1	6183.Smp_199160.1
OG0003526			NP_491614.1	6183.Smp_210950.1
OG0003527			NP_498984.1	6183.Smp_136290.1
OG0003528			NP_504573.2	6183.Smp_115340.1
OG0003529			NP_493796.2	6183.Smp_160600.1
OG0003530			NP_494559.1	6183.Smp_004480.1
OG0003531			NP_494398.1	6183.Smp_005000.1
OG0003532			NP_495710.1	6183.Smp_058730.1
OG0003533			NP_500265.3	6183.Smp_035460.1
OG0003534			NP_498361.1	6183.Smp_210700.1
OG0003535			NP_495114.3	6183.Smp_155400.1
OG0003536			NP_500924.2	6183.Smp_094920.1
OG0003537			NP_490947.2, NP_505399.1	
OG0003538			NP_503071.2, NP_505139.1	
OG0003539			NP_506124.1	6183.Smp_124100.1
OG0003540			NP_502376.1	6183.Smp_058880.1
OG0003541			NP_509020.2	6183.Smp_170350.1
OG0003542			NP_501481.2, NP_501883.1	
OG0003543			NP_491464.2	6183.Smp_164250.1
OG0003544			NP_500333.3	6183.Smp_093950.1
OG0003545			NP_496975.2, NP_496976.2	
OG0003546			NP_494372.2, NP_494823.2	
OG0003547			NP_496555.1	6183.Smp_142170.1
OG0003548			NP_502127.1	6183.Smp_140900.2
OG0003549			NP_493630.2, NP_497071.1	
OG0003550			NP_506145.2	6183.Smp_145780.1
OG0003551			NP_491783.1	6183.Smp_177040.1
OG0003552			NP_501935.1	6183.Smp_142190.1
OG0003553			NP_510625.2	6183.Smp_159890.1
OG0003554			NP_503424.2	6183.Smp_210670.1
OG0003555			NP_503730.1	6183.Smp_050080.1
OG0003556			NP_498807.2	6183.Smp_092170.1
OG0003557			NP_495054.1	6183.Smp_147300.1
OG0003558			NP_505177.1	6183.Smp_196600.1
OG0003559			NP_498381.1	6183.Smp_159700.1
OG0003560			NP_503379.3, NP_503576.2	
OG0003561			NP_491634.1	6183.Smp_089400.1
OG0003562			NP_509673.1	6183.Smp_127890.1
OG0003563			NP_508184.2	6183.Smp_027010.2
OG0003564			NP_495754.3	6183.Smp_168760.1
OG0003565			NP_493461.1	6183.Smp_210550.1
OG0003566			NP_505798.2	6183.Smp_053030.1
OG0003567			NP_500311.1	6183.Smp_150690.1
OG0003568			NP_505864.1	6183.Smp_089240.1
OG0003569			NP_491301.1	6183.Smp_029700.1
OG0003570			NP_493670.2	6183.Smp_198280.1
OG0003571			NP_506378.1	6183.Smp_161960.1
OG0003572			NP_502197.2	6183.Smp_004680.1
OG0003573			NP_497675.1	6183.Smp_106080.1
OG0003574			NP_498423.1	6183.Smp_127340.1
OG0003575			NP_509612.2	6183.Smp_171270.1
OG0003576			NP_494907.1	6183.Smp_028060.1
OG0003577			NP_505762.1	6183.Smp_046980.1
OG0003578			NP_498651.2	6183.Smp_072360.1
OG0003579			NP_508379.1, NP_508380.2	
OG0003580			NP_498746.1	6183.Smp_167170.1
OG0003581			NP_499246.2	6183.Smp_125520.1
OG0003582			NP_495933.1	6183.Smp_035110.1
OG0003583			NP_493686.2	6183.Smp_210560.1
OG0003584			NP_499537.2	6183.Smp_054310.1
OG0003585			NP_499394.2	6183.Smp_051000.1
OG0003586			NP_492120.1	6183.Smp_212720.1
OG0003587			NP_499455.2	6183.Smp_100130.1
OG0003588			NP_510427.2	6183.Smp_141600.1
OG0003589			NP_502339.1	6183.Smp_138960.1
OG0003590			NP_500892.1	6183.Smp_067580.1
OG0003591			NP_495988.1	6183.Smp_078320.1
OG0003592			NP_490885.3	6183.Smp_164770.1
OG0003593			NP_491034.1	6183.Smp_148560.1
OG0003594			NP_509145.3	6183.Smp_148650.1
OG0003595			NP_491782.1, NP_502681.3	
OG0003596			NP_498166.1, NP_498167.1	
OG0003597			NP_501214.1	6183.Smp_090830.1
OG0003598			NP_508389.1	6183.Smp_150380.1
OG0003599			NP_498360.2	6183.Smp_054600.1
OG0003600			NP_494780.1	6183.Smp_008320.1
OG0003601			NP_490670.1, NP_501504.1	
OG0003602			NP_494439.1	6183.Smp_153230.1
OG0003603			NP_493639.1	6183.Smp_134880.1
OG0003604			NP_498219.1	6183.Smp_006780.1
OG0003605			NP_495985.1	6183.Smp_000310.1
OG0003606			NP_494711.1, NP_496397.1	
OG0003607			NP_495374.2	6183.Smp_027240.1
OG0003608			NP_498835.1	6183.Smp_003700.1
OG0003609			NP_491907.1	6183.Smp_073290.1
OG0003610			NP_506479.1	6183.Smp_026390.1
OG0003611			NP_499521.1	6183.Smp_075110.1
OG0003612			NP_502522.2	6183.Smp_120440.1
OG0003613			NP_505155.2	6183.Smp_155700.1
OG0003614			NP_490766.2	6183.Smp_149950.1
OG0003615			NP_507024.1	6183.Smp_033680.1
OG0003616			NP_504484.2, NP_509586.1	
OG0003617			NP_492048.1	6183.Smp_144200.1
OG0003618			NP_492323.1	6183.Smp_156900.1
OG0003619			NP_504474.1	6183.Smp_048940.1
OG0003620			NP_495912.1	6183.Smp_042560.1
OG0003621			NP_495786.1	6183.Smp_203970.1
OG0003622			NP_504167.2	6183.Smp_004280.1
OG0003623			NP_497934.2	6183.Smp_048870.1
OG0003624			NP_505052.2	6183.Smp_018500.1
OG0003625			NP_506136.2, NP_510139.1	
OG0003626			NP_500152.1	6183.Smp_196130.1
OG0003627			NP_499262.2	6183.Smp_096250.1
OG0003628			NP_490985.1	6183.Smp_041830.1
OG0003629			NP_500212.1	6183.Smp_080110.1
OG0003630			NP_499366.1	6183.Smp_021040.1
OG0003631			NP_497990.1	6183.Smp_151780.1
OG0003632			NP_499890.2	6183.Smp_089630.1
OG0003633			NP_493465.2	6183.Smp_079710.1
OG0003634			NP_498409.1	6183.Smp_158640.1
OG0003635			NP_497212.1	6183.Smp_052760.1
OG0003636			NP_500197.1	6183.Smp_019060.1
OG0003637			NP_497574.2	6183.Smp_027480.1
OG0003638			NP_499026.1	6183.Smp_103310.1
OG0003639			NP_492119.1	6183.Smp_033610.1
OG0003640			NP_498102.1	6183.Smp_058660.1
OG0003641			NP_498705.1	6183.Smp_091230.1
OG0003642			NP_497175.1	6183.Smp_029150.1
OG0003643			NP_498172.3	6183.Smp_167650.1
OG0003644			NP_494256.3, NP_496315.2	
OG0003645			NP_500654.1, NP_501268.1	
OG0003646			NP_491502.1, NP_500590.2	
OG0003647			NP_492226.2	6183.Smp_144990.1
OG0003648			NP_498335.1, NP_498336.1	
OG0003649			NP_501558.2, NP_501559.2	
OG0003650			NP_499949.2	6183.Smp_150980.1
OG0003651			NP_495730.3, NP_495732.3	
OG0003652			NP_508021.1	6183.Smp_045480.2
OG0003653			NP_500070.1, NP_501123.1	
OG0003654			NP_493632.1	6183.Smp_131460.1
OG0003655			NP_499142.2, NP_502108.2	
OG0003656			NP_493482.1, NP_507036.1	
OG0003657			NP_493478.1, NP_493479.1	
OG0003658			NP_492521.1	6183.Smp_126310.1
OG0003659			NP_510201.2	6183.Smp_144170.1
OG0003660			NP_496463.2	6183.Smp_016340.1
OG0003661			NP_493750.1	6183.Smp_003900.1
OG0003662			NP_498951.1	6183.Smp_005060.1
OG0003663			NP_492221.2	6183.Smp_165620.1
OG0003664			NP_509645.1	6183.Smp_166410.1
OG0003665			NP_495866.2	6183.Smp_147560.1
OG0003666			NP_504451.3	6183.Smp_145280.1
OG0003667			NP_510291.1	6183.Smp_160620.1
OG0003668			NP_500018.3	6183.Smp_145420.1
OG0003669			NP_492315.4	6183.Smp_147140.1
OG0003670			NP_510681.4	6183.Smp_203530.1
OG0003671			NP_506047.5	6183.Smp_163250.1
OG0003672			NP_504915.1, NP_504916.1	
OG0003673			NP_510485.2	6183.Smp_176370.1
OG0003674			NP_495012.2	6183.Smp_082250.1
OG0003675			NP_496306.2, NP_508428.2	
OG0003676			NP_496423.1, NP_510341.2	
OG0003677			NP_495481.2, NP_501164.2	
OG0003678			NP_509470.3	6183.Smp_149580.1
OG0003679			NP_501701.2, NP_508816.1	
OG0003680			NP_494751.1, NP_502147.1	
OG0003681			NP_495888.3, NP_510779.2	
OG0003682			NP_493666.2	6183.Smp_141880.1
OG0003683			NP_491990.1	6183.Smp_134350.1
OG0003684			NP_509318.1	6183.Smp_175340.1
OG0003685			NP_502214.2	6183.Smp_017860.1
OG0003686			NP_491673.1, NP_505396.2	
OG0003687			NP_495677.1	6183.Smp_157770.1
OG0003688			NP_497726.2	6183.Smp_197450.1
OG0003689			NP_493721.2	6183.Smp_064530.1
OG0003690			NP_503358.1	6183.Smp_001095.1
OG0003691			NP_492234.2	6183.Smp_139410.1
OG0003692			NP_492732.2	6183.Smp_027390.1
OG0003693			NP_490799.2	6183.Smp_196040.1
OG0003694			NP_495953.3, NP_495954.1	
OG0003695			NP_504239.2	6183.Smp_044810.1
OG0003696			NP_493619.1	6183.Smp_130030.1
OG0003697			NP_505387.1	6183.Smp_094330.1
OG0003698			NP_500982.2, NP_500983.1	
OG0003699			NP_498847.1	6183.Smp_197540.1
OG0003700			NP_506628.1	6183.Smp_053420.1
OG0003701			NP_505151.2	6183.Smp_003710.1
OG0003702			NP_501283.2	6183.Smp_148070.1
OG0003703			NP_490664.2	6183.Smp_147400.1
OG0003704			NP_497134.1	6183.Smp_005880.1
OG0003705			NP_492247.2, NP_495698.4	
OG0003706			NP_497876.2	6183.Smp_126320.1
OG0003707			NP_502539.1	6183.Smp_150520.1
OG0003708			NP_498662.1	6183.Smp_145040.1
OG0003709			NP_509833.3	6183.Smp_146640.1
OG0003710			NP_491985.4	6183.Smp_043500.1
OG0003711			NP_500753.1, NP_502970.2	
OG0003712			NP_501039.1	6183.Smp_208020.1
OG0003713			NP_498760.2	6183.Smp_162760.1
OG0003714			NP_508253.1, NP_508319.3	
OG0003715			NP_495273.1	6183.Smp_133370.1
OG0003716			NP_491654.1	6183.Smp_049680.1
OG0003717			NP_492304.1	6183.Smp_149570.1
OG0003718			NP_502294.1	6183.Smp_212540.1
OG0003719			NP_508149.1	6183.Smp_173860.1
OG0003720			NP_503780.1, NP_505833.3	
OG0003721			NP_495300.2	6183.Smp_157840.1
OG0003722			NP_495818.1, NP_495819.1	
OG0003723			NP_491193.2	6183.Smp_141660.1
OG0003724			NP_502036.1	6183.Smp_042230.1
OG0003725			NP_499061.2	6183.Smp_008610.1
OG0003726			NP_506105.2	6183.Smp_049930.1
OG0003727			NP_509879.2	6183.Smp_174410.1
OG0003728			NP_492498.1	6183.Smp_074870.1
OG0003729			NP_496268.2	6183.Smp_041960.1
OG0003730			NP_505761.1	6183.Smp_164050.1
OG0003731			NP_500688.2	6183.Smp_062070.2
OG0003732			NP_497686.2	6183.Smp_039390.1
OG0003733			NP_503010.2	6183.Smp_210330.1
OG0003734			NP_491216.2	6183.Smp_126770.2
OG0003735			NP_509874.1	6183.Smp_069810.1
OG0003736			NP_493668.1	6183.Smp_196930.1
OG0003737			NP_498476.1	6183.Smp_104630.1
OG0003738			NP_499164.1	6183.Smp_210290.1
OG0003739			NP_492376.1	6183.Smp_132210.1
OG0003740			NP_506683.2	6183.Smp_159340.1
OG0003741			NP_495708.1	6183.Smp_011710.1
OG0003742			NP_508879.4	6183.Smp_088940.1
OG0003743			NP_500631.1	6183.Smp_015880.1
OG0003744			NP_509040.2	6183.Smp_173120.1
OG0003745			NP_496163.2, NP_509517.2	
OG0003746			NP_499696.2	6183.Smp_037290.1
OG0003747			NP_503731.1	6183.Smp_160950.1
OG0003748			NP_501285.1	6183.Smp_026460.1
OG0003749			NP_501615.1, NP_505176.2	
OG0003750			NP_510864.1, NP_510865.1	
OG0003751			NP_510720.1	6183.Smp_162140.1
OG0003752			NP_492752.1	6183.Smp_058150.1
OG0003753			NP_508203.1	6183.Smp_011740.1
OG0003754			NP_500186.1	6183.Smp_076860.1
OG0003755			NP_510258.2	6183.Smp_194240.1
OG0003756			NP_502972.2	6183.Smp_029750.1
OG0003757			NP_492675.1	6183.Smp_141820.3
OG0003758			NP_491116.2	6183.Smp_133850.1
OG0003759			NP_497587.1	6183.Smp_061570.1
OG0003760			NP_502279.1	6183.Smp_122970.1
OG0003761			NP_491837.2	6183.Smp_168620.1
OG0003762			NP_495406.1	6183.Smp_098340.1
OG0003763			NP_498128.1	6183.Smp_180060.1
OG0003764			NP_508168.1	6183.Smp_165750.1
OG0003765			NP_505966.1, NP_505967.1	
OG0003766			NP_510484.1	6183.Smp_088240.1
OG0003767			NP_493719.3, NP_496228.1	
OG0003768			NP_490837.2	6183.Smp_019040.1
OG0003769			NP_497227.1	6183.Smp_062550.1
OG0003770			NP_509511.1	6183.Smp_158660.1
OG0003771			NP_506058.1	6183.Smp_098740.1
OG0003772			NP_492797.1	6183.Smp_004820.1
OG0003773			NP_496838.1, NP_508996.1	
OG0003774			NP_501583.1	6183.Smp_039970.1
OG0003775			NP_505769.2	6183.Smp_160460.1
OG0003776			NP_500901.2	6183.Smp_139110.1
OG0003777			NP_508020.1	6183.Smp_073270.1
OG0003778			NP_493316.1, NP_493317.1	
OG0003779			NP_508706.2	6183.Smp_014850.1
OG0003780			NP_493390.1, NP_507239.2	
OG0003781			NP_491372.1	6183.Smp_054070.1
OG0003782			NP_509947.1	6183.Smp_049330.1
OG0003783			NP_497982.2, NP_498182.2	
OG0003784			NP_493191.1, NP_493481.2	
OG0003785			NP_503499.2, NP_503500.2	
OG0003786			NP_510673.1	6183.Smp_018360.1
OG0003787			NP_492671.1	6183.Smp_129950.1
OG0003788			NP_492583.1	6183.Smp_085530.1
OG0003789			NP_501910.1	6183.Smp_052140.1
OG0003790			NP_491304.1	6183.Smp_076040.3
OG0003791			NP_492478.2	6183.Smp_168130.1
OG0003792			NP_491494.2	6183.Smp_166420.1
OG0003793			NP_490730.2	6183.Smp_052350.1
OG0003794			NP_491766.2	6183.Smp_127380.1
OG0003795			NP_501915.2	6183.Smp_158310.1
OG0003796			NP_491406.2	6183.Smp_020060.1
OG0003797			NP_497264.2	6183.Smp_143240.1
OG0003798			NP_500975.2	6183.Smp_035160.1
OG0003799			NP_493572.2	6183.Smp_139220.1
OG0003800			NP_505461.1	6183.Smp_003130.1
OG0003801			NP_500970.2, NP_505659.1	
OG0003802			NP_495033.2	6183.Smp_126350.1
OG0003803			NP_506605.2, NP_506607.2	
OG0003804			NP_499784.2, NP_499785.2	
OG0003805			NP_496539.2	6183.Smp_012150.1
OG0003806			NP_501258.1	6183.Smp_068580.1
OG0003807			NP_500789.1, NP_502445.1	
OG0003808			NP_509635.2	6183.Smp_163920.1
OG0003809			NP_505776.1, NP_505777.1	
OG0003810			NP_496154.1	6183.Smp_194940.1
OG0003811			NP_499492.1	6183.Smp_042060.1
OG0003812			NP_493581.1	6183.Smp_127660.1
OG0003813			NP_492778.1	6183.Smp_054450.1
OG0003814			NP_499334.2	6183.Smp_064600.1
OG0003815			NP_510487.1	6183.Smp_032790.1
OG0003816			NP_491159.3	6183.Smp_124930.1
OG0003817			NP_505017.1	6183.Smp_180810.1
OG0003818			NP_497419.1, NP_497920.3	
OG0003819			NP_492277.1	6183.Smp_020120.1
OG0003820			NP_491386.2	6183.Smp_026670.1
OG0003821			NP_495591.2	6183.Smp_156860.1
OG0003822			NP_499930.2	6183.Smp_130490.1
OG0003823			NP_501284.1	6183.Smp_045930.1
OG0003824			NP_496416.1	6183.Smp_159910.1
OG0003825			NP_498273.1	6183.Smp_061580.2
OG0003826			NP_510498.1	6183.Smp_071380.4
OG0003827			NP_497456.2	6183.Smp_013050.1
OG0003828			NP_491522.1	6183.Smp_196030.1
OG0003829			NP_006964.1	6183.Smp_900050.1
OG0003830			NP_497624.3	6183.Smp_022540.1
OG0003831			NP_509921.1	6183.Smp_083380.1
OG0003832			NP_492248.1	6183.Smp_086910.1
OG0003833			NP_492097.1	6183.Smp_068990.1
OG0003834			NP_508959.1, NP_510255.1	
OG0003835			NP_493726.2, NP_493727.2	
OG0003836			NP_504696.1, NP_506482.1	
OG0003837			NP_495839.2	6183.Smp_044260.1
OG0003838			NP_504628.2, NP_506472.1	
OG0003839			NP_495641.1, NP_495642.3	
OG0003840			NP_496564.2	6183.Smp_011960.1
OG0003841			NP_006955.1	6183.Smp_900110.1
OG0003842			NP_510744.1	6183.Smp_166050.1
OG0003843			NP_507807.1	6183.Smp_083970.1
OG0003844			NP_508799.1	6183.Smp_149880.1
OG0003845			NP_006960.1	6183.Smp_900090.1
OG0003846			NP_492550.3	6183.Smp_074260.1
OG0003847				6183.Smp_000020.1, 6183.Smp_210490.1
OG0003848				6183.Smp_000040.1, 6183.Smp_139760.1
OG0003849				6183.Smp_000170.1, 6183.Smp_153320.1
OG0003850				6183.Smp_000230.1, 6183.Smp_135600.1
OG0003851				6183.Smp_000290.1, 6183.Smp_077900.1
OG0003852				6183.Smp_000370.1, 6183.Smp_192220.1
OG0003853				6183.Smp_000380.1, 6183.Smp_028850.1
OG0003854				6183.Smp_000500.2, 6183.Smp_177100.1
OG0003855				6183.Smp_000670.1, 6183.Smp_123030.1
OG0003856				6183.Smp_000790.1, 6183.Smp_138170.1
OG0003857				6183.Smp_002390.1, 6183.Smp_095460.1
OG0003858				6183.Smp_003000.1, 6183.Smp_094760.1
OG0003859				6183.Smp_004590.1, 6183.Smp_140990.1
OG0003860				6183.Smp_004690.1, 6183.Smp_148290.1
OG0003861				6183.Smp_005910.1, 6183.Smp_040550.1
OG0003862				6183.Smp_006680.1, 6183.Smp_031950.2
OG0003863				6183.Smp_007070.1, 6183.Smp_202290.1
OG0003864				6183.Smp_008190.1, 6183.Smp_144620.1
OG0003865				6183.Smp_008910.1, 6183.Smp_156850.1
OG0003866				6183.Smp_009020.1, 6183.Smp_135380.1
OG0003867				6183.Smp_009310.1, 6183.Smp_046780.1
OG0003868				6183.Smp_010250.1, 6183.Smp_162970.1
OG0003869				6183.Smp_010820.1, 6183.Smp_156530.1
OG0003870				6183.Smp_012000.1, 6183.Smp_101990.1
OG0003871				6183.Smp_013540.1, 6183.Smp_050270.1
OG0003872				6183.Smp_014420.1, 6183.Smp_129980.1
OG0003873				6183.Smp_014570.1, 6183.Smp_130100.1
OG0003874				6183.Smp_014680.1, 6183.Smp_132970.1
OG0003875				6183.Smp_015490.1, 6183.Smp_120900.1
OG0003876				6183.Smp_016200.3, 6183.Smp_033970.1
OG0003877				6183.Smp_017420.1, 6183.Smp_134110.1
OG0003878				6183.Smp_017430.1, 6183.Smp_075720.1
OG0003879				6183.Smp_017880.1, 6183.Smp_051080.1
OG0003880				6183.Smp_018290.1, 6183.Smp_165210.1
OG0003881				6183.Smp_018880.1, 6183.Smp_019000.1
OG0003882				6183.Smp_019100.1, 6183.Smp_065180.1
OG0003883				6183.Smp_019210.1, 6183.Smp_130060.1
OG0003884				6183.Smp_019350.1, 6183.Smp_105220.1
OG0003885				6183.Smp_019640.1, 6183.Smp_028210.1
OG0003886				6183.Smp_019810.1, 6183.Smp_133000.1
OG0003887				6183.Smp_020660.1, 6183.Smp_143950.1
OG0003888				6183.Smp_021460.1, 6183.Smp_133770.1
OG0003889				6183.Smp_021920.3, 6183.Smp_035210.1
OG0003890				6183.Smp_022710.1, 6183.Smp_022720.1
OG0003891				6183.Smp_023010.1, 6183.Smp_134510.1
OG0003892				6183.Smp_023240.1, 6183.Smp_105050.1
OG0003893				6183.Smp_026450.2, 6183.Smp_084180.1
OG0003894				6183.Smp_026830.1, 6183.Smp_145630.1
OG0003895				6183.Smp_027430.1, 6183.Smp_045960.1
OG0003896				6183.Smp_028130.1, 6183.Smp_078910.1
OG0003897				6183.Smp_028800.1, 6183.Smp_137690.1
OG0003898				6183.Smp_028870.1, 6183.Smp_137700.1
OG0003899				6183.Smp_030110.1, 6183.Smp_049910.1
OG0003900				6183.Smp_031390.1, 6183.Smp_139140.1
OG0003901				6183.Smp_031880.1, 6183.Smp_043990.1
OG0003902				6183.Smp_032120.1, 6183.Smp_139580.1
OG0003903				6183.Smp_032470.1, 6183.Smp_084950.1
OG0003904				6183.Smp_032690.1, 6183.Smp_032710.1
OG0003905				6183.Smp_033250.1, 6183.Smp_078720.1
OG0003906				6183.Smp_033330.1, 6183.Smp_170030.1
OG0003907				6183.Smp_033700.1, 6183.Smp_125890.1
OG0003908				6183.Smp_033930.1, 6183.Smp_190970.1
OG0003909				6183.Smp_035870.1, 6183.Smp_121190.1
OG0003910				6183.Smp_036090.1, 6183.Smp_141620.1
OG0003911				6183.Smp_036720.1, 6183.Smp_141940.1
OG0003912				6183.Smp_037020.1, 6183.Smp_142100.1
OG0003913				6183.Smp_038730.5, 6183.Smp_182770.1
OG0003914				6183.Smp_039010.1, 6183.Smp_149030.1
OG0003915				6183.Smp_039300.1, 6183.Smp_098550.1
OG0003916				6183.Smp_040270.1, 6183.Smp_132760.1
OG0003917				6183.Smp_041750.1, 6183.Smp_105690.1
OG0003918				6183.Smp_042700.1, 6183.Smp_198170.1
OG0003919				6183.Smp_043420.1, 6183.Smp_154100.1
OG0003920				6183.Smp_043610.1, 6183.Smp_052750.1
OG0003921				6183.Smp_043860.1, 6183.Smp_147190.1
OG0003922				6183.Smp_045330.1, 6183.Smp_145440.1
OG0003923				6183.Smp_045950.2, 6183.Smp_050920.1
OG0003924				6183.Smp_047330.1, 6183.Smp_147540.1
OG0003925				6183.Smp_047570.1, 6183.Smp_197890.1
OG0003926				6183.Smp_047870.1, 6183.Smp_128670.1
OG0003927				6183.Smp_048380.1, 6183.Smp_146050.1
OG0003928				6183.Smp_048560.1, 6183.Smp_143130.1
OG0003929				6183.Smp_049170.1, 6183.Smp_090150.2
OG0003930				6183.Smp_049400.1, 6183.Smp_148600.1
OG0003931				6183.Smp_049630.1, 6183.Smp_154450.1
OG0003932				6183.Smp_051230.1, 6183.Smp_051300.1
OG0003933				6183.Smp_051670.1, 6183.Smp_165890.1
OG0003934				6183.Smp_055340.1, 6183.Smp_133660.1
OG0003935				6183.Smp_056290.1, 6183.Smp_176450.1
OG0003936				6183.Smp_056360.8, 6183.Smp_193440.1
OG0003937				6183.Smp_057090.1, 6183.Smp_134660.1
OG0003938				6183.Smp_057120.1, 6183.Smp_093430.1
OG0003939				6183.Smp_058080.1, 6183.Smp_172170.1
OG0003940				6183.Smp_058270.1, 6183.Smp_175020.1
OG0003941				6183.Smp_058450.1, 6183.Smp_174110.1
OG0003942				6183.Smp_060160.1, 6183.Smp_151450.1
OG0003943				6183.Smp_061000.1, 6183.Smp_141120.1
OG0003944				6183.Smp_063110.1, 6183.Smp_166880.1
OG0003945				6183.Smp_065210.2, 6183.Smp_161790.1
OG0003946				6183.Smp_065470.3, 6183.Smp_081380.1
OG0003947				6183.Smp_068230.1, 6183.Smp_175040.1
OG0003948				6183.Smp_068240.1, 6183.Smp_165420.1
OG0003949				6183.Smp_068530.1, 6183.Smp_147000.1
OG0003950				6183.Smp_069120.1, 6183.Smp_159640.1
OG0003951				6183.Smp_071150.1, 6183.Smp_147220.1
OG0003952				6183.Smp_072190.1, 6183.Smp_161340.1
OG0003953				6183.Smp_072720.1, 6183.Smp_105210.1
OG0003954				6183.Smp_074140.1, 6183.Smp_162160.1
OG0003955				6183.Smp_074190.1, 6183.Smp_079480.1
OG0003956				6183.Smp_074250.1, 6183.Smp_162220.1
OG0003957				6183.Smp_074990.1, 6183.Smp_075000.1
OG0003958				6183.Smp_075140.1, 6183.Smp_145360.1
OG0003959				6183.Smp_076150.2, 6183.Smp_203710.1
OG0003960				6183.Smp_076490.1, 6183.Smp_099440.1
OG0003961				6183.Smp_076600.1, 6183.Smp_148110.1
OG0003962				6183.Smp_076710.1, 6183.Smp_118570.1
OG0003963				6183.Smp_077610.1, 6183.Smp_131410.1
OG0003964				6183.Smp_077720.1, 6183.Smp_164100.1
OG0003965				6183.Smp_077890.1, 6183.Smp_112450.1
OG0003966				6183.Smp_078010.1, 6183.Smp_201220.1
OG0003967				6183.Smp_078090.1, 6183.Smp_191380.1
OG0003968				6183.Smp_078540.1, 6183.Smp_139610.1
OG0003969				6183.Smp_078560.1, 6183.Smp_078570.1
OG0003970				6183.Smp_078600.1, 6183.Smp_092740.1
OG0003971				6183.Smp_079270.1, 6183.Smp_169700.2
OG0003972				6183.Smp_079640.1, 6183.Smp_130780.1
OG0003973				6183.Smp_083770.1, 6183.Smp_141530.1
OG0003974				6183.Smp_083880.1, 6183.Smp_197700.1
OG0003975				6183.Smp_085690.1, 6183.Smp_085700.1
OG0003976				6183.Smp_090430.1, 6183.Smp_194490.1
OG0003977				6183.Smp_090800.1, 6183.Smp_210480.1
OG0003978				6183.Smp_091300.1, 6183.Smp_113660.1
OG0003979				6183.Smp_091820.1, 6183.Smp_091840.1
OG0003980				6183.Smp_092150.1, 6183.Smp_151640.1
OG0003981				6183.Smp_093620.1, 6183.Smp_137450.1
OG0003982				6183.Smp_093790.1, 6183.Smp_105730.1
OG0003983				6183.Smp_093980.1, 6183.Smp_173630.1
OG0003984				6183.Smp_095480.1, 6183.Smp_095500.1
OG0003985				6183.Smp_095980.1, 6183.Smp_174810.1
OG0003986				6183.Smp_096920.1, 6183.Smp_163540.1
OG0003987				6183.Smp_097490.1, 6183.Smp_212780.1
OG0003988				6183.Smp_097710.1, 6183.Smp_147280.1
OG0003989				6183.Smp_099210.1, 6183.Smp_102390.1
OG0003990				6183.Smp_099670.1, 6183.Smp_176820.1
OG0003991				6183.Smp_099680.1, 6183.Smp_176830.1
OG0003992				6183.Smp_100600.1, 6183.Smp_109870.1
OG0003993				6183.Smp_102070.1, 6183.Smp_163610.1
OG0003994				6183.Smp_102690.3, 6183.Smp_179320.1
OG0003995				6183.Smp_102780.1, 6183.Smp_159650.1
OG0003996				6183.Smp_104390.1, 6183.Smp_140170.1
OG0003997				6183.Smp_104450.1, 6183.Smp_104460.1
OG0003998				6183.Smp_105200.3, 6183.Smp_158320.2
OG0003999				6183.Smp_106260.1, 6183.Smp_203590.1
OG0004000				6183.Smp_109300.1, 6183.Smp_205550.1
OG0004001				6183.Smp_109340.1, 6183.Smp_149750.1
OG0004002				6183.Smp_112520.1, 6183.Smp_178360.1
OG0004003				6183.Smp_113610.1, 6183.Smp_154920.1
OG0004004				6183.Smp_113760.1, 6183.Smp_205800.1
OG0004005				6183.Smp_114240.1, 6183.Smp_186180.1
OG0004006				6183.Smp_114340.1, 6183.Smp_212020.1
OG0004007				6183.Smp_117390.1, 6183.Smp_205620.1
OG0004008				6183.Smp_118200.1, 6183.Smp_172910.1
OG0004009				6183.Smp_120620.1, 6183.Smp_137050.1
OG0004010				6183.Smp_122060.1, 6183.Smp_127190.1
OG0004011				6183.Smp_122760.3, 6183.Smp_181720.1
OG0004012				6183.Smp_124530.1, 6183.Smp_134050.1
OG0004013				6183.Smp_124600.1, 6183.Smp_170130.1
OG0004014				6183.Smp_124890.1, 6183.Smp_173360.1
OG0004015				6183.Smp_125940.1, 6183.Smp_125950.1
OG0004016				6183.Smp_126010.1, 6183.Smp_169680.1
OG0004017				6183.Smp_126630.1, 6183.Smp_146930.1
OG0004018				6183.Smp_127140.1, 6183.Smp_168040.1
OG0004019				6183.Smp_127310.1, 6183.Smp_127720.1
OG0004020				6183.Smp_127480.1, 6183.Smp_166590.1
OG0004021				6183.Smp_127510.1, 6183.Smp_143870.1
OG0004022				6183.Smp_127780.1, 6183.Smp_140100.1
